Listing.ListingId,Listing.Price.ClosePrice
mrd12038791,181947.76326756566
mrd12038792,190981.91189311628
mrd12038796,575314.3727579042
mrd12038814,197012.37667958142
mrd12038822,774306.227646385
mrd12038833,221400.1168449449
mrd12038839,369366.6173590561
mrd12038864,369846.1806801228
mrd12038881,197664.12006254532
mrd12038894,287351.5134409582
mrd12038899,565500.795243356
mrd12038903,274087.6481138362
mrd12038928,293515.4423580738
mrd12038941,229425.8945221731
mrd12038973,273448.344999566
mrd12038976,377039.0105312132
mrd12038980,545181.8534490813
mrd12038990,1127766.480103958
mrd12038998,363234.5951794955
mrd12039012,226622.21143590377
mrd12039014,213895.18252906005
mrd12039016,212898.68529276922
mrd12039022,326140.58145090175
mrd12039056,284077.75788037287
mrd12039096,302658.1617448812
mrd12039100,76739.88562245083
mrd12039105,255792.71099046635
mrd12039110,371160.4503524037
mrd12039113,246158.11520964067
mrd12039117,500043.7800292046
mrd12039127,397539.35847986705
mrd12039129,215739.3084470912
mrd12039139,331090.93178380816
mrd12039146,436646.0829937806
mrd12039153,292905.39797287935
mrd12039162,340385.195965602
mrd12039184,189182.1480800384
mrd12039198,137395.82927922468
mrd12039206,524394.2371674535
mrd12039235,732569.7497405715
mrd12039238,334095.82619380835
mrd12039239,341791.4955409918
mrd12039245,243732.4612174217
mrd12039266,318407.68167287344
mrd12039288,325763.02299395617
mrd12039289,436350.25415305083
mrd12039301,245813.2392834554
mrd12039304,375014.5396012933
mrd12039318,453382.8281378495
mrd12039328,508317.2176461473
mrd12039345,265402.16343890276
mrd12039354,2025365.4052035848
mrd12039357,2005225.945028876
mrd12039364,510001.5516790267
mrd12039389,391816.16647588334
mrd12039392,225080.26037044858
mrd12039404,616317.3944923608
mrd12039406,1494144.5230398357
mrd12039410,515600.4103278066
mrd12039415,432189.8850342225
mrd12039435,545737.1379878653
mrd12039440,546955.7187654201
mrd12039443,174605.10513398756
mrd12039455,848836.9531493704
mrd12039460,214662.58276159805
mrd12039476,206417.34068406103
mrd12039490,451910.4968017451
mrd12039503,278658.9388926403
mrd12039505,395911.70211403875
mrd12039517,225358.29360272613
mrd12039518,217269.70500872566
mrd12039527,212471.5032089555
mrd12039530,451640.705529074
mrd12039534,206740.68036841817
mrd12039536,244608.53422716312
mrd12039540,197012.37667958142
mrd12039571,214560.48958989437
mrd12039575,401820.8575139987
mrd12039581,276746.9020597573
mrd12039592,382182.9215822779
mrd12039595,200509.40788733156
mrd12039604,282439.62698189815
mrd12039606,647505.9804190621
mrd12039624,266007.9973583156
mrd12039628,281302.69849209813
mrd12039632,282439.62698189815
mrd12039643,496105.71100147313
mrd12039659,306202.92433257686
mrd12039662,202591.34099442893
mrd12039665,221414.58098784232
mrd12039671,1543472.8280642412
mrd12039675,491328.7302333326
mrd12039700,330354.81208843604
mrd12039710,526176.4085767597
mrd12039711,221650.99733769053
mrd12039725,189499.04626285646
mrd12039743,1647194.8439416946
mrd12039745,232812.07792362047
mrd12039748,144377.11326707122
mrd12039753,725659.1529665655
mrd12039754,106596.51113993843
mrd12039767,251502.10723470774
mrd12039772,346312.7451601576
mrd12039776,546529.5278973889
mrd12039792,273976.46214467665
mrd12039799,384887.5938896293
mrd12039815,490977.7135898818
mrd12039818,469560.72541047464
mrd12039819,189182.1480800384
mrd12039836,1094671.5677360706
mrd12039845,268351.3528412098
mrd12039871,297646.0329212862
mrd12039887,302120.77967902186
mrd12039889,190430.63802530494
mrd12039893,408107.7196545473
mrd12039907,237807.56189107074
mrd12039909,280643.03120711766
mrd12039910,277914.7577749338
mrd12039911,214710.68858036696
mrd12039913,1097175.3813364818
mrd12039923,226304.22056071617
mrd12039924,330617.434113127
mrd12039927,329631.6156155417
mrd12039935,536393.8658339356
mrd12039990,248179.23010253478
mrd12040000,191305.52698729764
mrd12040018,222285.78758187185
mrd12040023,218675.9237563227
mrd12040024,190981.91189311628
mrd12040033,1604821.061146451
mrd12040034,233027.78802553363
mrd12040040,452429.7932135345
mrd12040045,226718.60268765676
mrd12040051,548121.9364582583
mrd12040052,312155.3159453474
mrd12040085,214812.70023864863
mrd12040105,445041.48859389586
mrd12040114,463051.09770119464
mrd12040119,219486.10189906548
mrd12040129,547671.7781610937
mrd12040137,200236.81066524607
mrd12040149,357780.2146408888
mrd12040160,414696.00968123204
mrd12040162,343813.9074596353
mrd12040177,198164.67274108372
mrd12040179,546733.2564990434
mrd12040180,695633.6622653885
mrd12040205,253536.96001815487
mrd12040237,128934.9357669203
mrd12040246,273809.00170843216
mrd12040257,535866.6132573629
mrd12040258,1931590.3415958537
mrd12040271,263962.61734359484
mrd12040272,209031.3122697923
mrd12040283,304084.222496328
mrd12040287,84559.75690251403
mrd12040290,274841.5017142497
mrd12040291,334922.6486583415
mrd12040294,189499.04626285646
mrd12040297,763847.250860564
mrd12040302,237706.95214942165
mrd12040312,552609.0466536456
mrd12040317,211867.62357742476
mrd12040319,465130.475858378
mrd12040346,269227.5739303612
mrd12040349,380677.37656419876
mrd12040359,127125.91086249081
mrd12040363,202734.03500099623
mrd12040386,523656.45786095597
mrd12040408,528299.2122793165
mrd12040409,198408.0704720772
mrd12040417,1141123.0860500077
mrd12040444,249699.6272555494
mrd12040453,228624.03766173255
mrd12040455,634259.775373715
mrd12040460,288824.4576692803
mrd12040479,190430.63802530494
mrd12040495,438217.1055837595
mrd12040509,137988.46454288604
mrd12040520,196317.87416514856
mrd12040522,494515.9165490895
mrd12040526,188858.53298585702
mrd12040530,310155.52461473
mrd12040538,402613.6108528374
mrd12040542,1294062.7427018671
mrd12040544,389937.95477874734
mrd12040558,660020.4873128796
mrd12040564,329082.87597425375
mrd12040571,514026.1893179596
mrd12040575,258944.2539175287
mrd12040625,229106.9107407551
mrd12040627,232162.89129147437
mrd12040637,190981.91189311628
mrd12040641,319353.5945687304
mrd12040645,294195.82725806744
mrd12040652,238257.520065707
mrd12040659,489727.4646150392
mrd12040663,146544.61103721178
mrd12040664,146388.97235284187
mrd12040675,329636.2361295751
mrd12040678,440222.2128656245
mrd12040681,1261633.748185147
mrd12040705,279622.66915324907
mrd12040709,378278.7932022766
mrd12040711,109686.42411054937
mrd12040716,183172.40411338993
mrd12040718,303912.66357810295
mrd12040732,373579.5790541158
mrd12040741,387389.0455277897
mrd12040773,132255.16179755452
mrd12040775,263855.2724742805
mrd12040778,213274.04632971354
mrd12040783,304950.97510809865
mrd12040794,212898.68529276922
mrd12040800,258838.55070268028
mrd12040820,188858.53298585702
mrd12040830,219768.63116665193
mrd12040841,403771.5261416568
mrd12040847,280101.2124541916
mrd12040851,811312.3561514046
mrd12040854,227447.26781933365
mrd12040860,487922.32180799387
mrd12040867,361365.3772854227
mrd12040869,205650.6462515036
mrd12040874,523178.7510357603
mrd12040878,580749.0645510792
mrd12040912,191305.52698729764
mrd12040915,276303.4068360089
mrd12040922,1280297.7441045116
mrd12040927,411371.59827064705
mrd12040936,515310.46380851144
mrd12040940,255979.8940398072
mrd12040947,217190.92184921258
mrd12040955,285557.9649800694
mrd12040958,171192.42062517212
mrd12040966,131675.03465238007
mrd12040972,251808.3724326837
mrd12040976,203553.3655906636
mrd12040983,386348.0021587015
mrd12040984,207066.80321664075
mrd12040998,354704.0026012041
mrd12040999,188858.53298585702
mrd12041002,290671.1169332228
mrd12041008,452435.6288696278
mrd12041012,352226.99732186354
mrd12041021,1150502.0745400162
mrd12041033,913978.8489096649
mrd12041034,593820.8530025504
mrd12041039,447524.8255294506
mrd12041046,344039.6035156466
mrd12041049,164030.33097831058
mrd12041050,381288.3762766138
mrd12041055,421866.09607902
mrd12041056,198215.3939303566
mrd12041057,370825.79953878716
mrd12041060,438389.2861876386
mrd12041061,954850.4622541806
mrd12041063,869174.7894940792
mrd12041072,210300.6821605692
mrd12041073,345701.28143330297
mrd12041076,572691.7846737329
mrd12041087,226543.4141222503
mrd12041088,472949.08316583245
mrd12041094,257349.6773247157
mrd12041098,233473.20969128623
mrd12041102,1935756.6685818962
mrd12041106,259813.21771317293
mrd12041123,198731.6855662586
mrd12041128,188858.53298585702
mrd12041153,528598.3979240925
mrd12041159,217007.2571435977
mrd12041165,370891.8168223932
mrd12041175,127942.9667163742
mrd12041182,516927.35012752714
mrd12041193,294877.2255141099
mrd12041203,259671.8601558415
mrd12041215,379372.93133797124
mrd12041221,315334.57291840407
mrd12041227,450052.2493461069
mrd12041228,148278.64784030349
mrd12041229,213528.9526094337
mrd12041230,543700.2262814796
mrd12041231,197335.99177376277
mrd12041251,262039.66377741014
mrd12041253,559580.6690966024
mrd12041259,1775084.1295717685
mrd12041279,249459.97192176993
mrd12041280,262520.0697923482
mrd12041285,357077.8243976102
mrd12041292,261645.35586447146
mrd12041303,279639.97078260506
mrd12041317,1246482.2940850933
mrd12041322,218197.55549504128
mrd12041329,200108.47473444202
mrd12041333,323176.1247469354
mrd12041338,405531.83418249385
mrd12041342,324400.34109300654
mrd12041347,283844.22685981984
mrd12041359,252447.32345510644
mrd12041361,1049083.1033267542
mrd12041362,198757.67647626332
mrd12041378,509542.6643555846
mrd12041381,143619.4156097671
mrd12041401,489400.2845531992
mrd12041412,260836.52620800558
mrd12041424,342884.92946846434
mrd12041427,256371.6573639259
mrd12041438,368052.21666349744
mrd12041454,252327.0008002596
mrd12041463,248290.16214375867
mrd12041484,407287.85018013144
mrd12041485,332465.7960885216
mrd12041495,281596.8930030802
mrd12041500,361600.6771036943
mrd12041502,254690.64877004494
mrd12041507,234494.75646086488
mrd12041514,590057.9297791882
mrd12041517,228333.84217696686
mrd12041519,570021.3188106873
mrd12041531,1658894.1431673428
mrd12041532,433343.3770876268
mrd12041566,228924.01397024465
mrd12041567,275652.20164169633
mrd12041574,200403.0687918636
mrd12041601,286908.70291787473
mrd12041604,228253.46396552477
mrd12041625,374983.6340448265
mrd12041646,223322.57639166794
mrd12041651,407771.0607830093
mrd12041668,228136.27908923276
mrd12041680,404039.77733640035
mrd12041681,432429.2542399128
mrd12041683,508401.20231773413
mrd12041685,651127.0630636676
mrd12041701,266337.31429532147
mrd12041711,1483946.2137849582
mrd12041712,204384.19428857346
mrd12041728,532741.7138896969
mrd12041732,532824.3616311633
mrd12041739,303691.4996622433
mrd12041740,419425.6073253531
mrd12041754,197607.84997472775
mrd12041756,255123.44659053578
mrd12041762,224928.6515074664
mrd12041765,372024.71618804836
mrd12041767,218683.8310141845
mrd12041772,359285.4623823113
mrd12041786,1808353.1111611489
mrd12041802,970095.2915846411
mrd12041804,256545.6348932238
mrd12041808,236407.22407965112
mrd12041813,304761.5487800968
mrd12041820,461416.49714590935
mrd12041833,211252.54728167155
mrd12041835,412859.9392974775
mrd12041858,400569.71270996146
mrd12041861,256197.21164065294
mrd12041870,233427.37059457044
mrd12041873,366086.8600491714
mrd12041884,197335.99177376277
mrd12041887,193523.32412785554
mrd12041900,279207.4448699385
mrd12041909,103808.03747448856
mrd12041923,217805.87689406855
mrd12041925,277846.32392226433
mrd12041938,234815.53211494512
mrd12041941,382150.0933989968
mrd12041951,812337.5408000099
mrd12041958,278930.8535379961
mrd12041962,293446.28591202426
mrd12041965,1277199.4881448487
mrd12041966,216285.26279031616
mrd12041971,198909.8964447895
mrd12041972,326840.676453248
mrd12041974,216664.4796213413
mrd12041983,1026602.8069136109
mrd12041986,1048872.8270810118
mrd12041987,397974.819032267
mrd12041992,774190.5521844104
mrd12041995,694091.8431414317
mrd12042006,214333.20543208587
mrd12042013,513781.873413631
mrd12042037,199006.93001682524
mrd12042054,535817.3834752099
mrd12042064,248361.70577737986
mrd12042069,229402.53859151845
mrd12042075,174743.85852050927
mrd12042076,210300.6821605692
mrd12042086,246012.70521148192
mrd12042088,232784.69176379294
mrd12042096,508392.92997688433
mrd12042116,249796.7037346237
mrd12042131,160675.3788011727
mrd12042134,557730.686395639
mrd12042136,232061.2216463553
mrd12042141,200679.17433133812
mrd12042154,761170.8667930875
mrd12042156,502199.8919034882
mrd12042165,3736655.2003856665
mrd12042174,836325.1940847433
mrd12042196,548780.5031796267
mrd12042197,207230.36213909314
mrd12042203,104962.52137064358
mrd12042206,855319.137338338
mrd12042211,717927.2929826512
mrd12042215,400633.39521375165
mrd12042223,197338.22411797981
mrd12042231,307644.33512825565
mrd12042240,431575.91246521793
mrd12042242,516424.2572972136
mrd12042246,196967.3366977283
mrd12042251,444308.6559368074
mrd12042260,210300.6821605692
mrd12042261,646495.6057883665
mrd12042262,563973.6978608153
mrd12042273,366702.0946138956
mrd12042275,325351.1695822647
mrd12042277,242885.01819681234
mrd12042297,165908.28564336136
mrd12042312,333412.2668361899
mrd12042326,508258.3897934888
mrd12042335,212889.78990690078
mrd12042342,278758.5131063107
mrd12042343,421611.49251146853
mrd12042344,196641.48925932992
mrd12042349,357460.7916083809
mrd12042362,1419949.0389374103
mrd12042374,272512.4197674679
mrd12042383,199489.6919521272
mrd12042429,720037.4932367664
mrd12042431,387947.4721153882
mrd12042435,414276.28596598277
mrd12042449,273129.3720426981
mrd12042465,552411.375149789
mrd12042469,481775.7133357543
mrd12042472,1084696.020918155
mrd12042473,895891.523571705
mrd12042487,574775.8856929204
mrd12042506,514660.89553070517
mrd12042508,421198.20084616967
mrd12042511,263258.7427556209
mrd12042522,1562047.3616337283
mrd12042524,200681.40667555516
mrd12042536,194095.15482667752
mrd12042570,259120.75216351158
mrd12042584,519135.88010603393
mrd12042601,263957.3529312187
mrd12042656,239721.20799694635
mrd12042657,965632.0520624006
mrd12042682,677397.3769066838
mrd12042695,388927.9018025571
mrd12042699,474136.94628273265
mrd12042703,271266.08841630945
mrd12042716,346272.7013808515
mrd12042722,1080777.352138627
mrd12042725,374462.5938665615
mrd12042733,196967.3366977283
mrd12042743,199330.54511100662
mrd12042745,190981.91189311628
mrd12042754,193271.83915479775
mrd12042779,532579.8692311451
mrd12042788,228333.84217696686
mrd12042794,196643.72160354693
mrd12042803,294332.5190883178
mrd12042813,492147.30053011735
mrd12042818,453881.35772930237
mrd12042825,510224.6450887913
mrd12042834,414276.28596598277
mrd12042843,197012.37667958142
mrd12042850,386864.8018806053
mrd12042852,421439.2560874022
mrd12042855,452984.14527487464
mrd12042858,453438.5414342004
mrd12042862,596694.4619084827
mrd12042863,849141.2033010636
mrd12042870,388646.9586123181
mrd12042873,459079.20638020197
mrd12042878,702197.7935543326
mrd12042885,363814.80705154425
mrd12042886,193219.8331520466
mrd12042888,4046401.136299147
mrd12042891,222706.93962964785
mrd12042897,854672.0814727227
mrd12042910,511383.86643079686
mrd12042921,123423.40822575317
mrd12042933,191633.95141232843
mrd12042936,208233.7704802656
mrd12042939,269028.85892270645
mrd12042940,252552.88096402294
mrd12042952,200679.17433133812
mrd12042958,211081.13958649428
mrd12042970,422178.77835285774
mrd12042971,1154401.6095595635
mrd12042972,256254.88730496514
mrd12042974,223322.57639166794
mrd12042976,353152.08027438284
mrd12042980,403945.98244325037
mrd12042984,229984.8564539694
mrd12042995,231127.3973668054
mrd12043001,415570.6666639042
mrd12043018,425891.9016881082
mrd12043026,280936.84689324023
mrd12043044,340408.5271136222
mrd12043050,238749.47330813124
mrd12043051,118811.47391792627
mrd12043065,224243.8081379043
mrd12043068,347180.00658047455
mrd12043074,283421.7273908683
mrd12043084,660640.2721364005
mrd12043087,1147737.0213890045
mrd12043089,196641.48925932992
mrd12043105,282439.62698189815
mrd12043131,292112.26530574926
mrd12043137,272546.6314358127
mrd12043138,327937.54957603256
mrd12043150,327937.54957603256
mrd12043164,491986.73261849507
mrd12043181,196932.04622697213
mrd12043184,280978.2359906416
mrd12043187,388793.68999013514
mrd12043191,191305.52698729764
mrd12043201,184402.8216587711
mrd12043228,631389.6230544787
mrd12043229,680703.6472374125
mrd12043237,264896.9011762
mrd12043248,225273.33530695626
mrd12043250,525507.4107169821
mrd12043252,545109.1433247082
mrd12043255,566139.062717893
mrd12043261,419445.49536600267
mrd12043269,189733.85466048797
mrd12043273,198026.67796825222
mrd12043276,268998.1758594866
mrd12043286,348697.30025547405
mrd12043298,357655.8885607247
mrd12043307,254177.7531036935
mrd12043309,269865.647062189
mrd12043312,285818.183515081
mrd12043323,335111.6354130236
mrd12043340,231031.22729715495
mrd12043341,324453.2372262376
mrd12043342,504629.485118573
mrd12043345,214664.0053463393
mrd12043346,215297.36925326448
mrd12043358,1420305.779636216
mrd12043370,247559.47729889036
mrd12043380,191283.62964171672
mrd12043382,222687.83725077857
mrd12043383,283374.8487488782
mrd12043387,356453.83032545564
mrd12043397,317454.3873757203
mrd12043403,206743.1881224594
mrd12043417,1028046.8127783879
mrd12043431,1137795.449403698
mrd12043436,359901.9445657958
mrd12043439,208555.1226679264
mrd12043443,811042.0401818636
mrd12043451,196967.3366977283
mrd12043472,489974.7583313177
mrd12043487,341106.83658264356
mrd12043497,319544.0631624731
mrd12043505,574184.0867808437
mrd12043507,355775.4345321714
mrd12043530,211968.11382336647
mrd12043538,454501.7324135188
mrd12043539,280657.3150286705
mrd12043553,286273.3025301183
mrd12043571,246012.70521148192
mrd12043602,201989.61577520336
mrd12043604,214344.45866074064
mrd12043612,267268.74302220775
mrd12043621,509727.356130463
mrd12043623,333616.05195252056
mrd12043628,215297.36925326448
mrd12043644,352290.1575650304
mrd12043651,211832.70372661043
mrd12043682,1300881.8601241545
mrd12043704,703504.1773641265
mrd12043706,207793.63253537595
mrd12043712,249086.71438694804
mrd12043717,247840.48380495812
mrd12043719,399091.285857014
mrd12043722,461388.7665537916
mrd12043734,378211.85650177253
mrd12043747,197976.5050507622
mrd12043758,260172.79988631757
mrd12043764,437859.3457108779
mrd12043767,782401.3114671868
mrd12043780,320553.49933468516
mrd12043786,265937.026059055
mrd12043787,189822.66135703784
mrd12043797,233077.7565855542
mrd12043799,402192.4459140165
mrd12043810,175449.36596446618
mrd12043816,283763.0969276079
mrd12043827,78094.72249285696
mrd12043835,203836.47936181954
mrd12043842,311034.7834071597
mrd12043844,339495.60239363345
mrd12043856,212912.70444656577
mrd12043872,355606.2231454283
mrd12043882,185202.73008991178
mrd12043885,580453.771999467
mrd12043900,214662.58276159805
mrd12043908,498079.39899724274
mrd12043909,260340.76748725292
mrd12043921,282279.90502104326
mrd12043925,259192.79531862392
mrd12043926,415678.2933046543
mrd12043935,243877.808112852
mrd12043941,1271901.3008872066
mrd12043945,570660.2340841026
mrd12043957,396195.5924461616
mrd12043964,304107.51474867953
mrd12043968,191305.52698729764
mrd12043971,220355.71433042124
mrd12043975,418621.5971019806
mrd12043991,588855.3472163469
mrd12043997,254065.79733324997
mrd12044002,687996.0183349543
mrd12044006,524374.8814353886
mrd12044014,216161.6453670247
mrd12044024,335345.62527633883
mrd12044032,215934.67974458687
mrd12044033,303721.2206380673
mrd12044038,617983.2623557855
mrd12044041,196348.28225564014
mrd12044056,823953.816200574
mrd12044084,754716.6752273642
mrd12044085,376340.3879124277
mrd12044086,476578.3556447835
mrd12044103,534667.1815752251
mrd12044115,123380.65818977875
mrd12044120,79151.32309042687
mrd12044125,1319547.6656138778
mrd12044126,399453.79493568535
mrd12044137,200355.55923715673
mrd12044144,576658.4948614464
mrd12044146,245235.82500609796
mrd12044147,213714.97702457107
mrd12044149,403819.539208919
mrd12044157,451203.06107551476
mrd12044161,477577.2340343994
mrd12044164,231642.05827302832
mrd12044172,845390.0695609715
mrd12044174,795294.5025332985
mrd12044184,271683.9947908958
mrd12044200,437743.75227824855
mrd12044201,189733.85466048797
mrd12044206,215167.40147143113
mrd12044212,579265.2822247881
mrd12044235,294749.164667952
mrd12044247,823659.2095780793
mrd12044249,510293.1956172346
mrd12044250,75071.47043883716
mrd12044251,282941.7591688983
mrd12044275,843192.6170803949
mrd12044276,413322.4225455197
mrd12044279,1030575.0192063089
mrd12044281,234510.19862196763
mrd12044293,505937.3475249276
mrd12044295,442227.956844183
mrd12044300,196643.72160354693
mrd12044301,384147.5566612895
mrd12044307,235228.64015316454
mrd12044309,386055.6153330945
mrd12044321,827832.7947224819
mrd12044335,553820.080829521
mrd12044341,249521.815637207
mrd12044342,254173.00004204686
mrd12044349,429385.3627117394
mrd12044364,201786.27251045255
mrd12044367,294025.6409038471
mrd12044373,197565.93139777688
mrd12044398,567273.8307469202
mrd12044399,348504.9830971426
mrd12044403,276503.5472084266
mrd12044423,413471.56931466353
mrd12044426,296031.47466906515
mrd12044448,350434.7923686267
mrd12044454,252141.20763808713
mrd12044470,229308.7004303794
mrd12044485,247863.80922982976
mrd12044511,516123.660281541
mrd12044515,217192.48339075167
mrd12044518,544842.2957692544
mrd12044519,218259.3738214228
mrd12044528,409435.90182848414
mrd12044539,221682.6461125313
mrd12044543,999481.6112857758
mrd12044550,362114.6560031817
mrd12044571,193271.83915479775
mrd12044574,214710.68858036696
mrd12044576,400625.0866669914
mrd12044581,507249.47453239554
mrd12044607,216014.8847652553
mrd12044614,308163.5669339287
mrd12044621,79743.87653540609
mrd12044635,325378.53309681494
mrd12044640,558279.1492773637
mrd12044642,140044.3367886086
mrd12044648,568471.5103772139
mrd12044651,378561.18035995314
mrd12044665,176961.32652405393
mrd12044678,286062.3267824938
mrd12044681,95748.42443358233
mrd12044683,156118.98738069675
mrd12044688,1006112.4518043621
mrd12044689,291148.8421973797
mrd12044701,528925.12082348
mrd12044705,364750.6422758083
mrd12044706,190981.91189311628
mrd12044707,368471.45446755626
mrd12044712,1896429.952826862
mrd12044716,156870.674838596
mrd12044723,92337.94971983296
mrd12044724,233032.58641973365
mrd12044725,453499.4442921984
mrd12044726,336935.62568406446
mrd12044728,530990.5215161802
mrd12044740,330262.7731910233
mrd12044745,391327.1757711576
mrd12044751,1290939.8786260856
mrd12044774,221682.4777486271
mrd12044775,385383.0470410098
mrd12044777,193271.83915479775
mrd12044779,387184.8265952945
mrd12044784,286799.9756020184
mrd12044787,212898.68529276922
mrd12044800,251053.85950410357
mrd12044806,573166.0178444699
mrd12044808,1356261.636433925
mrd12044822,415153.8588043819
mrd12044825,467970.7665782062
mrd12044827,284281.83190285065
mrd12044830,190057.46975466932
mrd12044833,105230.1508779998
mrd12044846,558880.1867839929
mrd12044852,332067.9730995266
mrd12044872,248742.86055196373
mrd12044879,201462.65741627116
mrd12044880,364813.88880208635
mrd12044894,256967.25360248509
mrd12044899,488240.0892372442
mrd12044902,620847.36649264
mrd12044914,285558.9531011054
mrd12044916,546303.8414606529
mrd12044928,228351.1438063229
mrd12044939,463626.1533870026
mrd12044945,406758.7856500104
mrd12044973,463026.9059322655
mrd12044992,1364213.9211000197
mrd12044993,504287.1714457529
mrd12045002,127728.2556195558
mrd12045008,244373.13948346925
mrd12045010,189182.1480800384
mrd12045016,656013.6132247164
mrd12045017,400813.38371913286
mrd12045019,232965.58741498162
mrd12045021,201913.87327428313
mrd12045022,133056.7276682741
mrd12045026,216112.87530457138
mrd12045031,400196.7007753984
mrd12045040,287189.73432748305
mrd12045041,260960.89134440885
mrd12045047,607121.9433167273
mrd12045053,197289.3510664528
mrd12045062,215993.99453643427
mrd12045067,251435.72214346414
mrd12045075,215909.1783142653
mrd12045083,594913.7161642589
mrd12045092,369242.255065388
mrd12045094,133962.80556442757
mrd12045106,350167.35326044535
mrd12045110,310166.2155075653
mrd12045114,456291.01447481074
mrd12045119,391641.39997019514
mrd12045124,260629.9438777675
mrd12045125,353855.5930986019
mrd12045135,1431580.6922455705
mrd12045144,270730.73048817524
mrd12045145,307165.9940358425
mrd12045150,452438.2261744069
mrd12045161,283184.7581993783
mrd12045166,467414.75112610066
mrd12045170,375768.97046439705
mrd12045179,274696.5961709003
mrd12045189,281957.2089471088
mrd12045192,573368.4198668435
mrd12045198,1116442.989675601
mrd12045201,645352.3711973171
mrd12045204,266535.39055199386
mrd12045208,481977.76144634536
mrd12045215,191305.52698729764
mrd12045222,196967.3366977283
mrd12045237,279988.52075210697
mrd12045244,430063.69920279644
mrd12045248,317343.91620646865
mrd12045251,361860.18397566536
mrd12045261,352355.99153844616
mrd12045263,558790.3374941926
mrd12045280,299534.1140541408
mrd12045282,449730.35723986576
mrd12045284,257393.76771200777
mrd12045285,236716.32703951153
mrd12045290,508798.9417110328
mrd12045297,213623.21452350076
mrd12045302,585808.007869488
mrd12045308,196641.48925932992
mrd12045324,1300094.4424365307
mrd12045325,266109.45247592573
mrd12045327,248399.4406813314
mrd12045341,390164.2025993781
mrd12045349,227233.50397914156
mrd12045359,771260.8791090756
mrd12045366,236355.56957701407
mrd12045376,316425.96812032186
mrd12045377,332033.7477781558
mrd12045403,219917.2504408855
mrd12045406,491035.8073781892
mrd12045416,465029.7080657955
mrd12045418,198989.99137442882
mrd12045427,198215.3939303566
mrd12045437,190057.46975466932
mrd12045446,409463.5687440362
mrd12045455,199330.54511100662
mrd12045461,314484.7474067589
mrd12045463,293740.04413596523
mrd12045473,191305.52698729764
mrd12045476,623256.7726751834
mrd12045483,262880.0270924679
mrd12045484,563538.8983698944
mrd12045489,197338.22411797981
mrd12045508,204595.2853908716
mrd12045550,180954.12398208535
mrd12045597,358917.86356233567
mrd12045598,196317.87416514856
mrd12045635,470421.6576638876
mrd12045642,316737.74110632285
mrd12045656,227408.88305164897
mrd12045661,214309.9060502471
mrd12045683,518049.709096594
mrd12045722,224538.54365903922
mrd12045728,411031.78658714204
mrd12045732,1199731.2293235008
mrd12045761,525027.3825406247
mrd12045768,347010.52091419545
mrd12045770,240921.23356030838
mrd12045776,261503.1877231429
mrd12045784,231790.25590872276
mrd12045794,429148.9634624395
mrd12045799,1071421.0634181194
mrd12045802,269067.0622783052
mrd12045805,481126.2324756283
mrd12045826,247772.53664695687
mrd12045831,212938.54311158325
mrd12045837,214710.68858036696
mrd12045862,196104.92349226557
mrd12045871,576354.9915873096
mrd12045876,495436.92400904186
mrd12045886,517208.70815429685
mrd12045888,252751.1852045183
mrd12045889,236324.16281382495
mrd12045911,223497.76495707443
mrd12045913,196967.3366977283
mrd12045914,296930.5656537442
mrd12045916,282878.9529894438
mrd12045921,804425.591889571
mrd12045922,193595.45424897913
mrd12045923,572070.1734264933
mrd12045924,1206126.5891374638
mrd12045925,240434.56795850306
mrd12045930,382000.6751811741
mrd12045933,291597.2968030138
mrd12045937,91670.15169075852
mrd12045947,166503.71266018058
mrd12045959,305821.51000939804
mrd12045965,189182.1480800384
mrd12045975,381684.43833271496
mrd12045986,555319.4248663209
mrd12045988,205521.19715020913
mrd12045997,232825.25280688252
mrd12045999,234280.3132010802
mrd12046005,434297.95587386354
mrd12046006,252923.44458939682
mrd12046010,278280.6483507971
mrd12046017,490241.4650878754
mrd12046025,249022.37834717822
mrd12046028,270890.50322283735
mrd12046031,362527.5660118288
mrd12046034,244276.20399287905
mrd12046037,206017.51662696808
mrd12046045,213120.04076245055
mrd12046046,941847.4067524739
mrd12046057,284102.70420248894
mrd12046066,1290499.8195582556
mrd12046069,625002.2155144298
mrd12046072,433402.57364707475
mrd12046081,278930.8535379961
mrd12046082,495833.23594969424
mrd12046088,252010.16079914113
mrd12046089,361680.12945075816
mrd12046094,432753.7344024662
mrd12046102,307244.77247853833
mrd12046117,1092889.6530074887
mrd12046121,212757.68693064628
mrd12046122,439585.41569797276
mrd12046123,485033.1526555491
mrd12046125,247326.88295147306
mrd12046129,409345.2030155744
mrd12046135,1262183.2219054438
mrd12046148,515431.8844511021
mrd12046153,471968.4084551311
mrd12046160,203553.3655906636
mrd12046168,1010001.2533244943
mrd12046191,1305983.664926593
mrd12046192,204709.1612586592
mrd12046198,243046.48040941742
mrd12046205,2138498.8410101556
mrd12046208,197289.3510664528
mrd12046209,231053.0763096594
mrd12046212,248092.88367517013
mrd12046222,212278.50392933533
mrd12046249,262716.6542268147
mrd12046255,229009.73690962247
mrd12046256,263893.1867276537
mrd12046258,189733.85466048797
mrd12046278,415735.0709166076
mrd12046301,88287.89897978838
mrd12046308,264232.71059616224
mrd12046321,129469.2409744515
